Tempo_s,Coppia_dx_Nm,RPM_dx,Potenza_dx_W
0.857000000000001,-2.2500000023533,-2377.52429394542,560.190964755174
0.858000000000001,-2.2500000023533,-2379.8250282116,560.733062495879
0.859000000000001,-2.2500000023533,-2382.12498044462,561.274975974362
0.860000000000001,-2.2500000023533,-2384.42414774996,561.816704508616
0.861000000000001,-2.2500000023533,-2386.72252722076,562.358247413728
0.862000000000001,-2.2500000023533,-2389.02011593775,562.899604001865
0.863000000000001,-2.2500000023533,-2391.31691096921,563.440773582252
0.864000000000001,-2.2500000023533,-2393.61290937086,563.981755461163
0.865000000000001,-2.2500000023533,-2395.90810818582,564.522548941901
0.866000000000001,-2.2500000023533,-2398.20250444456,565.063153324782
0.867000000000001,-2.2500000023533,-2400.49609516478,565.603567907121
0.868000000000001,-2.2500000023533,-2402.78887735138,566.143791983214
0.869000000000001,-2.23141495110669,-2405.08084799639,562.003003549061
0.870000000000001,-2.23141495110669,-2407.26342084113,562.513012389399
0.871000000000001,-2.23141495110669,-2409.44521642748,563.022839605261
0.872000000000001,-2.23141495110669,-2411.62623189574,563.532484528414
0.873000000000001,-2.23141495110669,-2413.80646437418,564.041946487805
0.874000000000001,-2.23141495110669,-2415.98591097891,564.551224809553
0.875000000000001,-2.23141495110669,-2418.16456881388,565.060318816924
0.876000000000001,-2.23141495110669,-2420.34243497077,565.569227830325
0.877000000000001,-2.23141495110669,-2422.51950652896,566.07795116728
0.878000000000001,-2.23141495110669,-2424.69578055542,566.586488142425
0.879000000000001,-2.23141495110669,-2426.8712541047,567.094838067482
0.880000000000001,-2.23141495110669,-2429.04592421881,567.603000251251
0.881000000000001,-2.23141495110669,-2431.2197879272,568.110973999593
0.882000000000001,-2.23141495110669,-2433.39284224666,568.61875861541
0.883000000000001,-2.23141495110669,-2435.56508418125,569.126353398636
0.884000000000001,-2.23141495110669,-2437.73651072228,569.633757646215
0.885000000000001,-2.23141495110669,-2439.90711884818,570.140970652088
0.886000000000001,-2.23141495110669,-2442.07690552446,570.647991707179
0.887000000000001,-2.23141495110669,-2444.24586770365,571.154820099374
0.888000000000001,-2.23141495110669,-2446.41400232521,571.661455113507
0.889000000000001,-2.23141495110669,-2448.58130631548,572.167896031346
0.890000000000001,-2.23141495110669,-2450.74777658758,572.674142131571
0.891000000000001,-2.23141495110669,-2452.91341004139,573.180192689764
0.892000000000001,-2.23141495110669,-2455.07820356342,573.686046978387
0.893000000000001,-2.23141495110669,-2457.24215402677,574.191704266767
0.894000000000001,-2.23141495110669,-2459.40525829106,574.697163821082
0.895000000000001,-2.23141495110669,-2461.56751320234,575.202424904338
0.896000000000001,-2.23141495110669,-2463.72891559303,575.707486776358
0.897000000000001,-2.23141495110669,-2465.88946228185,576.21234869376
0.898000000000001,-2.23141495110669,-2468.04915007374,576.717009909942
0.899000000000001,-2.23141495110669,-2470.20797575976,577.221469675067
0.900000000000001,-2.23141495110669,-2472.36593611708,577.725727236038
0.901000000000001,-2.23141495110669,-2474.52302790882,578.22978183649
0.902000000000001,-2.23141495110669,-2476.67924788406,578.733632716765
0.903000000000001,-2.23141495110669,-2478.83459277768,579.237279113895
0.904000000000001,-2.23141495110669,-2480.98905931036,579.740720261588
0.905000000000001,-2.23141495110669,-2483.14264418844,580.243955390207
0.906000000000001,-2.23141495110669,-2485.29534410389,580.746983726752
0.907000000000001,-2.23141495110669,-2487.4471557342,581.249804494841
0.908000000000001,-2.23141495110669,-2489.59807574231,581.752416914693
0.909000000000001,-2.23141495110669,-2491.74810077654,582.254820203109
0.910000000000001,-2.23141495110669,-2493.89722747049,582.757013573454
0.911000000000001,-2.23141495110669,-2496.04545244298,583.258996235636
0.912000000000001,-2.23141495110669,-2498.19277229796,583.760767396089
0.913000000000001,-2.23141495110669,-2500.33918362444,584.262326257754
0.914000000000001,-2.23141495110669,-2502.48468299638,584.763672020059
0.915000000000001,-2.23141495110669,-2504.62926697264,585.264803878899
0.916000000000001,-2.23141495110669,-2506.77293209686,585.765721026619
0.917000000000001,-2.23141495110669,-2508.91567489742,586.266422651993
0.918000000000001,-2.23141495110669,-2511.05749188732,586.766907940204
0.919000000000001,-2.23141495110669,-2513.19837956413,587.267176072825
0.920000000000001,-2.23141495110669,-2515.33833440987,587.767226227798
0.921000000000001,-2.23141495110669,-2517.47735289093,588.267057579415
0.922000000000001,-2.23141495110669,-2519.61543145801,588.766669298299
0.923000000000001,-2.23141495110669,-2521.752566546,589.26606055138
0.924000000000001,-2.23141495110669,-2523.88875457393,589.76523050188
0.925000000000001,-2.23141495110669,-2526.02399194484,590.264178309286
0.926000000000001,-2.23141495110669,-2528.15827504572,590.762903129334
0.927000000000001,-2.24174304228809,-2530.29160024741,593.998054099552
0.928000000000001,-2.24174304228809,-2532.35395968294,594.482202840129
0.929000000000001,-2.24174304228809,-2534.41540708879,594.96613747738
0.930000000000001,-2.24174304228809,-2536.47593901469,595.449857201335
0.931000000000001,-2.24174304228809,-2538.53555199525,595.933361198474
0.932000000000001,-2.24174304228809,-2540.59424254984,596.416648651707
0.933000000000001,-2.24174304228809,-2542.65200718255,596.899718740351
0.934000000000001,-2.24174304228809,-2544.7088423821,597.382570640115
0.935000000000001,-2.24174304228809,-2546.76474462173,597.865203523076
0.936000000000001,-2.24174304228809,-2548.81971035915,598.347616557664
0.937000000000001,-2.24174304228809,-2550.87373603642,598.829808908637
0.938000000000001,-2.24174304228809,-2552.9268180799,599.311779737064
0.939000000000001,-2.24174304228809,-2554.97895290014,599.793528200305
0.940000000000001,-2.24174304228809,-2557.03013689179,600.275053451989
0.941000000000001,-2.24174304228809,-2559.08036643354,600.756354641993
0.942000000000001,-2.24174304228809,-2561.12963788801,601.237430916426
0.943000000000001,-2.24174304228809,-2563.17794760166,601.718281417603
0.944000000000001,-2.24174304228809,-2565.22529190472,602.198905284024
0.945000000000001,-2.24174304228809,-2567.27166711106,602.67930165036
0.946000000000001,-2.24174304228809,-2569.31706951818,603.159469647423
0.947000000000001,-2.24174304228809,-2571.36149540701,603.63940840215
0.948000000000001,-2.24174304228809,-2573.40494104193,604.119117037582
0.949000000000001,-2.24174304228809,-2575.44740267059,604.598594672838
0.950000000000001,-2.24174304228809,-2577.48887652385,605.077840423097
0.951000000000001,-2.24174304228809,-2579.52935881573,605.556853399578
0.952000000000001,-2.24174304228809,-2581.56884574324,606.035632709513
0.953000000000001,-2.24174304228809,-2583.60733348632,606.514177456127
0.954000000000001,-2.24174304228809,-2585.64481820778,606.992486738617
0.955000000000001,-2.24174304228809,-2587.68129605315,607.470559652129
0.956000000000001,-2.24174304228809,-2589.71676315061,607.948395287734
0.957000000000001,-2.24174304228809,-2591.75121561088,608.425992732409
0.958000000000001,-2.24174304228809,-2593.78464952715,608.903351069009
0.959000000000001,-2.24174304228809,-2595.81706097497,609.380469376249
0.960000000000001,-2.24174304228809,-2597.84844601213,609.857346728677
0.961000000000001,-2.24174304228809,-2599.87880067857,610.333982196654
0.962000000000001,-2.24174304228809,-2601.90812099632,610.810374846327
0.963000000000001,-2.24174304228809,-2603.93640296934,611.286523739609
0.964000000000001,-2.24174304228809,-2605.96364258346,611.762427934154
0.965000000000001,-2.24174304228809,-2607.98983580626,612.238086483332
0.966000000000001,-2.24174304228809,-2610.01497858697,612.713498436206
0.967000000000001,-2.24174304228809,-2612.03906685637,613.188662837509
0.968000000000001,-2.24174304228809,-2614.06209652671,613.663578727617
0.969000000000001,-2.24174304228809,-2616.08406349154,614.138245142526
0.970000000000001,-2.24174304228809,-2618.10496362568,614.612661113828
0.971000000000001,-2.24174304228809,-2620.12479278506,615.086825668684
0.972000000000001,-2.24174304228809,-2622.14354680665,615.560737829802
0.973000000000001,-2.24174304228809,-2624.16122150834,616.03439661541
0.974000000000001,-2.24174304228809,-2626.17781268881,616.507801039231
0.975000000000001,-2.24174304228809,-2628.19331612746,616.980950110456
0.976000000000001,-2.24174304228809,-2630.20772758426,617.453842833723
0.977000000000001,-2.24174304228809,-2632.2210427997,617.926478209084
0.978000000000001,-2.24174304228809,-2634.2332574946,618.398855231988
0.979000000000001,-2.24174304228809,-2636.24436737007,618.870972893246
0.980000000000001,-2.24174304228809,-2638.25436810736,619.342830179011
0.981000000000001,-2.24174304228809,-2640.26325536774,619.814426070747
0.982000000000001,-2.24174304228809,-2642.27102479242,620.285759545207
0.983000000000001,-2.24174304228809,-2644.27767200241,620.756829574402
0.984000000000001,-2.24174304228809,-2646.28319259842,621.227635125577
0.985000000000001,-2.24188502944077,-2648.28758216073,621.737552178105
0.986000000000001,-2.24188502944077,-2649.99649018123,622.138751918164
0.987000000000001,-2.24188502944077,-2651.70448695062,622.539737724117
0.988000000000001,-2.24188502944077,-2653.41156896705,622.940508773837
0.989000000000001,-2.24188502944077,-2655.11773271381,623.341064241705
0.990000000000001,-2.24188502944077,-2656.82297465921,623.741403298591
0.991000000000001,-2.24188502944077,-2658.52729125654,624.141525111835
0.992000000000001,-2.24188502944077,-2660.230678944,624.54142884523
0.993000000000001,-2.24188502944077,-2661.93313414457,624.941113659004
0.994000000000001,-2.24188502944077,-2663.63465326598,625.340578709799
0.995000000000001,-2.24188502944077,-2665.3352327006,625.739823150656
0.996000000000001,-2.24188502944077,-2667.0348688254,626.138846130994
0.997000000000001,-2.24188502944077,-2668.73355800182,626.537646796592
0.998000000000001,-2.24188502944077,-2670.43129657573,626.936224289568
0.999000000000001,-2.24188502944077,-2672.12808087731,627.334577748363
1,-2.24188502944077,-2673.82390722101,627.732706307722
1.001,-2.24188502944077,-2675.51877190545,628.13060909867
1.002,-2.24188502944077,-2677.21267121332,628.528285248499
1.003,-2.24188502944077,-2678.90560141134,628.925733880744
1.004,-2.24188502944077,-2680.59755875011,629.322954115165
1.005,-2.24188502944077,-2682.28853946411,629.719945067727
1.006,-2.24188502944077,-2683.97853977153,630.116705850581
1.007,-2.24188502944077,-2685.66755587426,630.513235572041
1.008,-2.24188502944077,-2687.35558395776,630.90953333657
1.009,-2.24188502944077,-2689.04262019096,631.305598244752
1.01,-2.24188502944077,-2690.72866072624,631.701429393278
1.011,-2.24188502944077,-2692.41370169926,632.097025874924
1.012,-2.24188502944077,-2694.09773922895,632.492386778526
1.013,-2.24188502944077,-2695.78076941735,632.887511188967
1.014,-2.24188502944077,-2697.46278834958,633.282398187149
1.015,-2.24188502944077,-2699.14379209372,633.677046849976
1.016,-2.24188502944077,-2700.82377670072,634.071456250334
1.017,-2.24188502944077,-2702.50273820433,634.465625457066
1.018,-2.24188502944077,-2704.18067262099,634.859553534951
1.019,-2.24188502944077,-2705.85757594974,635.253239544688
1.02,-2.24188502944077,-2707.53344417213,635.646682542866
1.021,-2.24188502944077,-2709.20827325215,636.03988158195
1.022,-2.24188502944077,-2710.88205913608,636.432835710255
1.023,-2.24188502944077,-2712.55479775247,636.825543971924
1.024,-2.24188502944077,-2714.226485012,637.218005406907
1.025,-2.24188502944077,-2715.89711680737,637.610219050939
1.026,-2.24188502944077,-2717.56668901325,638.002183935517
1.027,-2.24188502944077,-2719.23519748617,638.393899087877
1.028,-2.24188502944077,-2720.90263806439,638.785363530972
1.029,-2.24188502944077,-2722.56900656785,639.17657628345
1.03,-2.24188502944077,-2724.23429879804,639.567536359627
1.031,-2.24188502944077,-2725.89851053792,639.95824276947
1.032,-2.24188502944077,-2727.56163755181,640.348694518571
1.033,-2.24188502944077,-2729.22367558529,640.738890608121
1.034,-2.24188502944077,-2730.88462036511,641.12883003489
1.035,-2.24188502944077,-2732.54446759907,641.518511791202
1.036,-2.24188502944077,-2734.20321297596,641.907934864911
1.037,-2.24188502944077,-2735.8608521654,642.297098239379
1.038,-2.24188502944077,-2737.51738081778,642.686000893449
1.039,-2.24188502944077,-2739.17279456413,643.074641801421
1.04,-2.24188502944077,-2740.82708901606,643.46301993303
1.041,-2.24188502944077,-2742.48025976559,643.851134253419
1.042,-2.24188502944077,-2744.1323023851,644.238983723117
1.043,-2.2405785626261,-2745.7832124272,644.250908775395
1.044,-2.2405785626261,-2747.16144992505,644.574288551512
1.045,-2.2405785626261,-2748.53880727721,644.897461816547
1.046,-2.2405785626261,-2749.91528101153,645.22042775582
1.047,-2.2405785626261,-2751.29086764182,645.543185551355
1.048,-2.2405785626261,-2752.66556366776,645.865734381867
1.049,-2.2405785626261,-2754.03936557492,646.188073422748
1.05,-2.2405785626261,-2755.41226983458,646.51020184605
1.051,-2.2405785626261,-2756.78427290376,646.83211882047
1.05199999999999,-2.2405785626261,-2758.15537122508,647.153823511334
1.05299999999999,-2.2405785626261,-2759.52556122674,647.475315080578
1.05399999999999,-2.2405785626261,-2760.89483932245,647.796592686739
1.05499999999999,-2.2405785626261,-2762.26320191131,648.117655484931
1.05599999999999,-2.2405785626261,-2763.63064537782,648.438502626835
1.05699999999999,-2.2405785626261,-2764.99716609174,648.759133260681
1.05799999999999,-2.2405785626261,-2766.36276040806,649.079546531228
1.05899999999999,-2.2405785626261,-2767.72742466692,649.399741579753
1.05999999999999,-2.2405785626261,-2769.09115519353,649.719717544032
1.06099999999999,-2.2405785626261,-2770.45394829814,650.039473558323
1.06199999999999,-2.2405785626261,-2771.81580027589,650.359008753351
1.06299999999999,-2.2405785626261,-2773.17670740683,650.678322256288
1.06399999999999,-2.2405785626261,-2774.53666595578,650.997413190742
1.06499999999999,-2.2405785626261,-2775.8956721723,651.316280676732
1.06599999999999,-2.2405785626261,-2777.25372229058,651.634923830679
1.06699999999999,-2.2405785626261,-2778.61081252939,651.953341765383
1.06799999999999,-2.2405785626261,-2779.96693909203,652.27153359001
1.06899999999999,-2.2405785626261,-2781.32209816619,652.589498410072
1.06999999999999,-2.2405785626261,-2782.67628592396,652.907235327409
1.07099999999999,-2.2405785626261,-2784.02949852168,653.224743440176
1.07199999999999,-2.2405785626261,-2785.3817320999,653.542021842821
1.07299999999999,-2.2405785626261,-2786.73298278332,653.859069626067
1.07399999999999,-2.2405785626261,-2788.08324668067,654.175885876899
1.07499999999999,-2.2405785626261,-2789.43251988469,654.49246967854
1.07599999999999,-2.2405785626261,-2790.780798472,654.80882011044
1.07699999999999,-2.2405785626261,-2792.12807850305,655.124936248251
1.07799999999999,-2.2405785626261,-2793.47435602204,655.440817163814
1.07899999999999,-2.2405785626261,-2794.81962705687,655.756461925138
1.07999999999999,-2.2405785626261,-2796.16388761898,656.071869596382
1.08099999999999,-2.2405785626261,-2797.50713370337,656.387039237838
1.08199999999999,-2.2405785626261,-2798.84936128846,656.701969905912
1.08299999999999,-2.2405785626261,-2800.19056633602,657.016660653103
1.08399999999999,-2.2405785626261,-2801.53074479111,657.33111052799
1.08499999999999,-2.2405785626261,-2802.86989258198,657.645318575204
1.08599999999999,-2.2405785626261,-2804.20800561999,657.95928383542
1.08699999999999,-2.2405785626261,-2805.54507979956,658.273005345329
1.08799999999999,-2.2405785626261,-2806.88111099803,658.586482137624
1.08899999999999,-2.2405785626261,-2808.21609507564,658.899713240978
1.08999999999999,-2.2405785626261,-2809.5500278754,659.212697680026
1.09099999999999,-2.2405785626261,-2810.88290522303,659.525434475347
1.09199999999999,-2.2405785626261,-2812.21472292689,659.837922643442
1.09299999999999,-2.2405785626261,-2813.54547677787,660.150161196714
1.09399999999999,-2.2405785626261,-2814.8751625493,660.462149143451
1.09499999999999,-2.2405785626261,-2816.2037759969,660.773885487805
1.09599999999999,-2.2405785626261,-2817.53131285868,661.085369229769
1.09699999999999,-2.2405785626261,-2818.85776885482,661.396599365163
1.09799999999999,-2.2405785626261,-2820.18313968765,661.707574885609
1.09899999999999,-2.2405785626261,-2821.50742104151,662.018294778512
1.09999999999999,-2.2405785626261,-2822.83060858269,662.328758027039
1.10099999999999,-2.2457808128752,-2824.15269795932,664.177500919619
1.10199999999999,-2.2457808128752,-2825.2406929127,664.43337297982
1.10299999999999,-2.2457808128752,-2826.32787345056,664.689053507721
1.10399999999999,-2.2457808128752,-2827.41423623173,664.944541717552
1.10499999999999,-2.2457808128752,-2828.49977790248,665.19983682059
1.10599999999999,-2.2457808128752,-2829.58449509649,665.454938025153
1.10699999999999,-2.2457808128752,-2830.66838443478,665.709844536583
1.10799999999999,-2.2457808128752,-2831.75144252571,665.964555557239
1.10899999999999,-2.2457808128752,-2832.83366596487,666.219070286481
1.10999999999999,-2.2457808128752,-2833.91505133507,666.47338792066
1.11099999999999,-2.2457808128752,-2834.99559520624,666.727507653106
1.11199999999999,-2.2457808128752,-2836.07529413547,666.981428674118
1.11299999999999,-2.2457808128752,-2837.15414466686,667.235150170948
1.11399999999999,-2.2457808128752,-2838.23214333152,667.488671327792
1.11499999999999,-2.2457808128752,-2839.30928664753,667.741991325779
1.11599999999999,-2.2457808128752,-2840.38557111986,667.995109342954
1.11699999999999,-2.2457808128752,-2841.46099324031,668.248024554271
1.11799999999999,-2.2457808128752,-2842.53554948751,668.50073613158
1.11899999999999,-2.2457808128752,-2843.60923632681,668.75324324361
1.11999999999999,-2.2457808128752,-2844.68205021026,669.005545055965
1.12099999999999,-2.2457808128752,-2845.75398757655,669.257640731103
1.12199999999999,-2.2457808128752,-2846.82504485096,669.50952942833
1.12299999999999,-2.2457808128752,-2847.8952184453,669.761210303785
1.12399999999999,-2.2457808128752,-2848.96450475787,670.012682510428
1.12499999999999,-2.2457808128752,-2850.0329001734,670.263945198026
1.12599999999999,-2.2457808128752,-2851.10040106298,670.514997513145
1.12699999999999,-2.2457808128752,-2852.16700378404,670.765838599131
1.12799999999999,-2.2457808128752,-2853.23270468026,671.016467596103
1.12899999999999,-2.2457808128752,-2854.29750008157,671.266883640936
1.12999999999999,-2.2457808128752,-2855.36138630401,671.517085867252
1.13099999999999,-2.2457808128752,-2856.42435964978,671.767073405405
1.13199999999999,-2.2457808128752,-2857.48641640708,672.01684538247
1.13299999999999,-2.2457808128752,-2858.54755285015,672.266400922226
1.13399999999999,-2.2457808128752,-2859.60776523915,672.515739145148
1.13499999999999,-2.2457808128752,-2860.66704982013,672.764859168392
1.13599999999999,-2.2457808128752,-2861.72540282499,673.013760105782
1.13699999999999,-2.2457808128752,-2862.78282047137,673.262441067796
1.13799999999999,-2.2457808128752,-2863.83929896266,673.510901161554
1.13899999999999,-2.2457808128752,-2864.89483448792,673.759139490807
1.13999999999999,-2.2457808128752,-2865.94942322179,674.007155155918
1.14099999999999,-2.2457808128752,-2867.00306132448,674.254947253856
1.14199999999999,-2.2457808128752,-2868.05574494171,674.502514878175
1.14299999999998,-2.2457808128752,-2869.10747020462,674.749857119009
1.14399999999998,-2.2457808128752,-2870.15823322973,674.996973063051
1.14499999999998,-2.2457808128752,-2871.20803011889,675.243861793545
1.14599999999998,-2.2457808128752,-2872.25685695923,675.490522390268
1.14699999999998,-2.2457808128752,-2873.30470982309,675.736953929522
1.14799999999998,-2.2457808128752,-2874.35158476793,675.983155484114
1.14899999999998,-2.2457808128752,-2875.39747783636,676.229126123348
1.14999999999998,-2.2457808128752,-2876.44238505597,676.474864913009
1.15099999999998,-2.2457808128752,-2877.48630243936,676.720370915348
1.15199999999998,-2.2457808128752,-2878.52922598406,676.965643189069
1.15299999999998,-2.2457808128752,-2879.57115167242,677.210680789318
1.15399999999998,-2.2457808128752,-2880.61207547164,677.455482767665
1.15499999999998,-2.2457808128752,-2881.65199333363,677.700048172091
1.15599999999998,-2.2457808128752,-2882.69090119499,677.944376046977
1.15699999999998,-2.2457808128752,-2883.72879497696,678.188465433087
1.15799999999998,-2.2457808128752,-2884.76567058531,678.432315367553
1.15899999999998,-2.18651679239597,-2885.80152391035,660.76631247624
1.15999999999998,-2.18651679239597,-2886.53718953655,660.934758940424
1.16099999999998,-2.18651679239597,-2887.27214485024,661.103042763284
1.16199999999998,-2.18651679239597,-2888.00638680511,661.271163247304
1.16299999999998,-2.18651679239597,-2888.73991234477,661.439119692657
1.16399999999998,-2.18651679239597,-2889.4727184027,661.606911397195
1.16499999999998,-2.18651679239597,-2890.20480190221,661.774537656449
1.16599999999998,-2.18651679239597,-2890.93615975648,661.941997763617
1.16699999999998,-2.18651679239597,-2891.66678886843,662.109291009565
1.16799999999998,-2.18651679239597,-2892.39668613081,662.276416682813
1.16899999999998,-2.18651679239597,-2893.12584842606,662.443374069537
1.16999999999998,-2.18651679239597,-2893.8542726264,662.610162453556
1.17099999999998,-2.18651679239597,-2894.58195559369,662.776781116332
1.17199999999998,-2.18651679239597,-2895.3088941795,662.943229336959
1.17299999999998,-2.18651679239597,-2896.03508522501,663.109506392162
1.17399999999998,-2.18651679239597,-2896.76052556103,663.275611556286
1.17499999999998,-2.18651679239597,-2897.48521200798,663.441544101294
1.17599999999998,-2.18651679239597,-2898.20914137582,663.607303296759
1.17699999999998,-2.18651679239597,-2898.93231046404,663.772888409861
1.17799999999998,-2.18651679239597,-2899.65471606169,663.938298705376
1.17899999999998,-2.18651679239597,-2900.37635494725,664.103533445673
1.17999999999998,-2.18651679239597,-2901.09722388871,664.268591890711
1.18099999999998,-2.18651679239597,-2901.81731964346,664.433473298027
1.18199999999998,-2.18651679239597,-2902.53663895833,664.598176922736
1.18299999999998,-2.18651679239597,-2903.25517856951,664.762702017521
1.18399999999998,-2.18651679239597,-2903.97293520257,664.927047832628
1.18499999999998,-2.18651679239597,-2904.68990557241,665.091213615862
1.18599999999998,-2.18651679239597,-2905.40608638323,665.25519861258
1.18699999999998,-2.18651679239597,-2906.12147432851,665.419002065686
1.18799999999998,-2.18651679239597,-2906.836066091,665.582623215621
1.18899999999998,-2.18651679239597,-2907.54985834267,665.746061300363
1.18999999999998,-2.18651679239597,-2908.26284774472,665.909315555419
1.19099999999998,-2.18651679239597,-2908.97503094751,666.072385213818
1.19199999999998,-2.18651679239597,-2909.68640459055,666.235269506107
1.19299999999998,-2.18651679239597,-2910.39696530251,666.397967660342
1.19399999999998,-2.18651679239597,-2911.10670970114,666.560478902088
1.19499999999998,-2.18651679239597,-2911.81563439328,666.722802454408
1.19599999999998,-2.18651679239597,-2912.52373597483,666.884937537859
1.19699999999998,-2.18651679239597,-2913.23101103072,667.046883370486
1.19799999999998,-2.18651679239597,-2913.93745613488,667.208639167818
1.19899999999998,-2.18651679239597,-2914.64306785023,667.370204142861
1.19999999999998,-2.18651679239597,-2915.34784272863,667.531577506091
1.20099999999998,-2.18651679239597,-2916.05177731089,667.692758465451
1.20199999999998,-2.18651679239597,-2916.75486812672,667.853746226342
1.20299999999998,-2.18651679239597,-2917.45711169471,668.014539991621
1.20399999999998,-2.18651679239597,-2918.1585045223,668.175138961594
1.20499999999998,-2.18651679239597,-2918.85904310578,668.335542334008
1.20599999999998,-2.18651679239597,-2919.55872393024,668.49574930405
1.20699999999998,-2.18651679239597,-2920.25754346955,668.655759064337
1.20799999999998,-2.18651679239597,-2920.95549818634,668.815570804913
1.20899999999998,-2.18651679239597,-2921.65258453199,668.975183713242
1.20999999999998,-2.18651679239597,-2922.34879894657,669.134596974203
1.21099999999998,-2.18651679239597,-2923.04413785885,669.293809770087
1.21199999999998,-2.18651679239597,-2923.73859768625,669.452821280585
1.21299999999998,-2.18651679239597,-2924.43217483485,669.61163068279
1.21399999999998,-2.18651679239597,-2925.12486569931,669.770237151187
1.21499999999998,-2.18651679239597,-2925.81666666293,669.928639857647
1.21599999999998,-2.18651679239597,-2926.50757409753,670.086837971426
1.21699999999998,-2.2457379318428,-2927.19758436349,688.398207170152
1.21799999999998,-2.2457379318428,-2927.80187116874,688.540319187316
1.21899999999998,-2.2457379318428,-2928.40559223389,688.682298157611
1.21999999999998,-2.2457379318428,-2929.00874485742,688.824143445714
1.22099999999998,-2.2457379318428,-2929.61132633014,688.965854414494
1.22199999999998,-2.2457379318428,-2930.21333393514,689.107430425011
1.22299999999998,-2.2457379318428,-2930.81476494784,689.248870836512
1.22399999999998,-2.2457379318428,-2931.41561663592,689.390175006433
1.22499999999998,-2.2457379318428,-2932.01588625939,689.531342290398
1.22599999999998,-2.2457379318428,-2932.61557107051,689.672372042215
1.22699999999998,-2.2457379318428,-2933.21466831386,689.813263613881
1.22799999999998,-2.2457379318428,-2933.81317522626,689.954016355575
1.22899999999998,-2.2457379318428,-2934.41108903685,690.094629615662
1.22999999999998,-2.2457379318428,-2935.00840696703,690.235102740687
1.23099999999998,-2.2457379318428,-2935.60512623046,690.375435075383
1.23199999999998,-2.2457379318428,-2936.20124403309,690.515625962661
1.23299999999998,-2.2457379318428,-2936.79675757312,690.655674743615
1.23399999999997,-2.2457379318428,-2937.39166404103,690.795580757521
1.23499999999997,-2.2457379318428,-2937.98596061956,690.935343341835
1.23599999999997,-2.2457379318428,-2938.57964448371,691.074961832193
1.23699999999997,-2.2457379318428,-2939.17271280075,691.214435562411
1.23799999999997,-2.2457379318428,-2939.76516273019,691.353763864487
1.23899999999997,-2.2457379318428,-2940.35699142384,691.492946068596
1.23999999999997,-2.2457379318428,-2940.94819602571,691.631981503094
1.24099999999997,-2.2457379318428,-2941.53877367213,691.770869494515
1.24199999999997,-2.2457379318428,-2942.12872149163,691.909609367574
1.24299999999997,-2.2457379318428,-2942.71803660504,692.048200445162
1.24399999999997,-2.2457379318428,-2943.30671612544,692.186642048354
1.24499999999997,-2.2457379318428,-2943.89475715814,692.324933496399
1.24599999999997,-2.2457379318428,-2944.48215680075,692.46307410673
1.24699999999997,-2.2457379318428,-2945.06891214311,692.601063194957
1.24799999999997,-2.2457379318428,-2945.65502026732,692.73890007487
1.24899999999997,-2.2457379318428,-2946.24047824777,692.876584058441
1.24999999999997,-2.2457379318428,-2946.82528315109,693.014114455821
1.25099999999997,-2.2457379318428,-2947.40943203618,693.151490575343
1.25199999999997,-2.2457379318428,-2947.9929219542,693.288711723521
1.25299999999997,-2.2457379318428,-2948.57574994859,693.425777205049
1.25399999999997,-2.2457379318428,-2949.15791305507,693.562686322808
1.25499999999997,-2.2457379318428,-2949.73940830162,693.699438377859
1.25599999999997,-2.2457379318428,-2950.32023270849,693.836032669446
1.25699999999997,-2.2457379318428,-2950.90038328824,693.972468495002
1.25799999999997,-2.2457379318428,-2951.47985704569,694.108745150142
1.25899999999997,-2.2457379318428,-2952.05865097796,694.244861928668
1.25999999999997,-2.2457379318428,-2952.63676207445,694.38081812257
1.26099999999997,-2.2457379318428,-2953.21418731687,694.516613022027
1.26199999999997,-2.2457379318428,-2953.79092367923,694.652245915405
1.26299999999997,-2.2457379318428,-2954.36696812783,694.787716089263
1.26399999999997,-2.2457379318428,-2954.94231762131,694.923022828351
1.26499999999997,-2.2457379318428,-2955.5169691106,695.058165415611
1.26599999999997,-2.2457379318428,-2956.09091953896,695.193143132181
1.26699999999997,-2.2457379318428,-2956.66416584198,695.327955257394
1.26799999999997,-2.2457379318428,-2957.23670494758,695.46260106878
1.26899999999997,-2.2457379318428,-2957.80853377603,695.597079842067
1.26999999999997,-2.2457379318428,-2958.37964923994,695.731390851183
1.27099999999997,-2.2457379318428,-2958.95004824426,695.86553336826
1.27199999999997,-2.2457379318428,-2959.51972768633,695.999506663632
1.27299999999997,-2.2457379318428,-2960.08868445584,696.133310005838
1.27399999999997,-2.2457379318428,-2960.65691543485,696.266942661624
1.27499999999997,-1.98116081787146,-2961.22441749782,614.355385900427
1.27599999999997,-1.98116081787146,-2961.25147481839,614.360999392779
1.27699999999997,-1.98116081787146,-2961.27814300584,614.366532152977
1.27799999999997,-1.98116081787146,-2961.30441994539,614.371983742273
1.27899999999997,-1.98116081787146,-2961.33030351771,614.377353720978
1.27999999999997,-1.98116081787146,-2961.35579159897,614.382641648467
1.28099999999997,-1.98116081787146,-2961.38088206081,614.387847083177
1.28199999999997,-1.98116081787146,-2961.40557277039,614.392969582614
1.28299999999997,-1.98116081787146,-2961.4298615904,614.398008703357
1.28399999999997,-1.98116081787146,-2961.45374637903,614.402964001056
1.28499999999997,-1.98116081787146,-2961.47722499007,614.407835030438
